,Sender,Metabolite,Metabolite_Name,Receiver,Sensor,Commu_Score,metabolite_prop_in_sender,sensor_prop_in_receiver,ztest_stat,ztest_pval,ttest_stat,ttest_pval,ranksum_test_stat,ranksum_test_pval,permutation_test_stat,permutation_test_pval,ztest_fdr,ttest_fdr,ranksum_test_fdr,permutation_test_fdr
2,Neoplastic,HMDB0000148,L-Glutamic acid,OPC,GRM1,-0.0,0.18698441796516957,0.0,-35.89706874992934,1.0,-1.1345978285738736,1.0,-1.5399860019583116,1.0,0,1.0,1.0,1.0,1.0,1.0
31,Neuron,HMDB0000207,Oleic acid,Myeloid,SLC27A5,0.16330992554266566,0.8571428571428571,0.021115322144017325,-177.29480139292266,1.0,-5.60375272084694,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
48,Astrocyte,HMDB0000148,L-Glutamic acid,Astrocyte,GRM2,-0.0,0.0,0.0,-11.427070901687252,1.0,-0.3611751678760559,1.0,-0.46891708598955334,1.0,0,1.0,1.0,1.0,1.0,1.0
15,OPC,HMDB0000148,L-Glutamic acid,Oligo,GRM2,0.0,0.3226600985221675,0.0,-12.037953362147366,1.0,-0.38048331579142786,1.0,-0.46891708598955334,1.0,0,1.0,1.0,1.0,1.0,1.0
13,Oligo,HMDB0000148,L-Glutamic acid,Astrocyte,GRM2,-0.0,0.058823529411764705,0.0,-11.320879695529534,1.0,-0.35781878485883745,1.0,-0.46891708598955334,1.0,0,1.0,1.0,1.0,1.0,1.0
12,Oligo,HMDB0000148,L-Glutamic acid,Vascular,GRM2,-0.0,0.058823529411764705,0.0,-8.832209403917522,1.0,-0.2791594400368496,1.0,-0.3166488071442371,1.0,0,1.0,1.0,1.0,1.0,1.0
11,Oligo,HMDB0000148,L-Glutamic acid,Neuron,GRM2,-0.0,0.058823529411764705,0.0,-5.645107975666218,1.0,-0.17842479829968164,1.0,-0.12631345858759185,1.0,0,1.0,1.0,1.0,1.0,1.0
43,Astrocyte,HMDB0000148,L-Glutamic acid,Oligo,GRM2,-0.0,0.0,0.0,-11.861293199711056,1.0,-0.3748996220895253,1.0,-0.46891708598955334,1.0,0,1.0,1.0,1.0,1.0,1.0
1,Neoplastic,HMDB0000148,L-Glutamic acid,Oligo,GRM2,-0.0,0.18698441796516957,0.0,-12.00170838449757,1.0,-0.37933772161423623,1.0,-0.46891708598955334,1.0,0,1.0,1.0,1.0,1.0,1.0
46,Astrocyte,HMDB0000148,L-Glutamic acid,Neuron,GRM2,-0.0,0.0,0.0,-5.689724609596405,1.0,-0.17983499522489893,1.0,-0.12631345858759185,1.0,0,1.0,1.0,1.0,1.0,1.0
47,Astrocyte,HMDB0000148,L-Glutamic acid,Vascular,GRM2,-0.0,0.0,0.0,-8.994245921885895,1.0,-0.28428092454349047,1.0,-0.3166488071442371,1.0,0,1.0,1.0,1.0,1.0,1.0
6,Neoplastic,HMDB0000148,L-Glutamic acid,Astrocyte,GRM2,-0.0,0.18698441796516957,0.0,-11.711968838259308,1.0,-0.37017993042231445,1.0,-0.46891708598955334,1.0,0,1.0,1.0,1.0,1.0,1.0
5,Neoplastic,HMDB0000148,L-Glutamic acid,Vascular,GRM2,-0.0,0.18698441796516957,0.0,-9.074454462808449,1.0,-0.2868160740566103,1.0,-0.3166488071442371,1.0,0,1.0,1.0,1.0,1.0,1.0
40,Vascular,HMDB0000148,L-Glutamic acid,Vascular,GRM2,-0.0,0.0392156862745098,0.0,-8.628674870206277,1.0,-0.2727263286985031,1.0,-0.3166488071442371,1.0,0,1.0,1.0,1.0,1.0,1.0
22,Myeloid,HMDB0000148,L-Glutamic acid,Oligo,GRM2,-0.0,0.01353546291283162,0.0,-12.013518223118547,1.0,-0.3797109949126361,1.0,-0.46891708598955334,1.0,0,1.0,1.0,1.0,1.0,1.0
41,Vascular,HMDB0000148,L-Glutamic acid,Astrocyte,GRM2,-0.0,0.0392156862745098,0.0,-11.360412783139685,1.0,-0.35906830625212355,1.0,-0.46891708598955334,1.0,0,1.0,1.0,1.0,1.0,1.0
8,Oligo,HMDB0000148,L-Glutamic acid,Oligo,GRM2,-0.0,0.058823529411764705,0.0,-11.739758726676058,1.0,-0.3710582847880597,1.0,-0.46891708598955334,1.0,0,1.0,1.0,1.0,1.0,1.0
14,OPC,HMDB0000148,L-Glutamic acid,Neoplastic,GRM1,0.0012699081959418061,0.3226600985221675,0.0018331805682859762,-75.1852104932027,1.0,-2.3763772234641123,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
19,OPC,HMDB0000148,L-Glutamic acid,Vascular,GRM2,0.0,0.3226600985221675,0.0,-9.076112498610758,1.0,-0.2868684795561819,1.0,-0.3166488071442371,1.0,0,1.0,1.0,1.0,1.0,1.0
30,Neuron,HMDB0000207,Oleic acid,OPC,SLC27A5,0.39382869227844736,0.8571428571428571,0.06403940886699508,-462.83185634546584,1.0,-14.628715867097482,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
14,OPC,HMDB0000148,L-Glutamic acid,Neoplastic,GRM3,0.007134359172546569,0.3226600985221675,0.00916590284142988,-189.33924324347223,1.0,-5.984441118142465,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
19,OPC,HMDB0000148,L-Glutamic acid,Vascular,GRM3,0.11716916730502402,0.3226600985221675,0.13725490196078433,-93.1953255647013,1.0,-2.9456225174138613,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
32,Neuron,HMDB0000207,Oleic acid,Neuron,SLC27A5,1.087490962511622,0.8571428571428571,0.19047619047619047,-534.7997044564693,1.0,-16.903401991547117,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
28,Neuron,HMDB0000207,Oleic acid,Neoplastic,SLC27A5,0.5961309932108692,0.8571428571428571,0.09899175068744272,-833.2678197092146,1.0,-26.337076864094147,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
34,Neuron,HMDB0000207,Oleic acid,Astrocyte,SLC27A5,0.4536838177616232,0.8571428571428571,0.06818181818181818,-389.30913906966407,1.0,-12.304885028621575,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
18,OPC,HMDB0000207,Oleic acid,Neuron,SLC27A5,0.41713586329507096,0.4729064039408867,0.19047619047619047,-233.5737309770047,1.0,-7.382559557287789,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
18,OPC,HMDB0000148,L-Glutamic acid,Neuron,GRM3,0.0036006318146616424,0.3226600985221675,0.0,-24.77970406224992,1.0,-0.7832115378999376,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
24,Myeloid,HMDB0000148,L-Glutamic acid,Myeloid,GRM3,-0.00045637000479285594,0.01353546291283162,0.0,-296.80083573097295,1.0,-9.380977206946337,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
45,Astrocyte,HMDB0000148,L-Glutamic acid,Myeloid,GRM3,-0.0007276729338373146,0.0,0.0,-134.68110635015262,1.0,-4.256862639100884,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
0,Neoplastic,HMDB0000148,L-Glutamic acid,Neoplastic,GRM3,-0.0008128401084004006,0.18698441796516957,0.00916590284142988,-184.12442679702812,1.0,-5.819616534336901,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
8,Oligo,HMDB0000148,L-Glutamic acid,Oligo,GRM4,-0.0,0.058823529411764705,0.0,-12.069647586990497,1.0,-0.3814850744290443,1.0,-0.7526897874740063,1.0,0,1.0,1.0,1.0,1.0,1.0
36,Vascular,HMDB0000148,L-Glutamic acid,Oligo,GRM4,-0.0,0.0392156862745098,0.0,-11.897518677995022,1.0,-0.3760445999507083,1.0,-0.7526897874740063,1.0,0,1.0,1.0,1.0,1.0,1.0
26,Myeloid,HMDB0000148,L-Glutamic acid,Vascular,GRM4,-0.0,0.01353546291283162,0.0,-8.467659015498437,1.0,-0.2676371042721259,1.0,-0.4931415848967627,1.0,0,1.0,1.0,1.0,1.0,1.0
12,Oligo,HMDB0000148,L-Glutamic acid,Vascular,GRM4,-0.0,0.058823529411764705,0.0,-8.204823037263115,1.0,-0.2593296535369604,1.0,-0.4931415848967627,1.0,0,1.0,1.0,1.0,1.0,1.0
15,OPC,HMDB0000148,L-Glutamic acid,Oligo,GRM4,0.0,0.3226600985221675,0.0,-12.038863351179971,1.0,-0.3805120777939082,1.0,-0.7526897874740063,1.0,0,1.0,1.0,1.0,1.0,1.0
19,OPC,HMDB0000148,L-Glutamic acid,Vascular,GRM4,0.0,0.3226600985221675,0.0,-8.511240770666973,1.0,-0.2690145918080618,1.0,-0.4931415848967627,1.0,0,1.0,1.0,1.0,1.0,1.0
20,OPC,HMDB0000148,L-Glutamic acid,Astrocyte,GRM4,0.0,0.3226600985221675,0.0,-11.834240005652852,1.0,-0.3740445524054724,1.0,-0.7284652885667968,1.0,0,1.0,1.0,1.0,1.0,1.0
41,Vascular,HMDB0000870,Histamine,Astrocyte,SLC22A2,-0.0,0.0,0.0,-6.03175891571273,1.0,-0.19064566569275204,1.0,-0.21455984746385465,1.0,0,1.0,1.0,1.0,1.0,1.0
11,Oligo,HMDB0000207,Oleic acid,Neuron,SLC27A5,0.40811560226485133,0.4117647058823529,0.19047619047619047,-224.22135797255822,1.0,-7.086959318260507,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
7,Oligo,HMDB0000148,L-Glutamic acid,Neoplastic,GRM3,-0.018161033499074903,0.058823529411764705,0.00916590284142988,-90.17462130515055,1.0,-2.8501471871710016,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
21,Myeloid,HMDB0000148,L-Glutamic acid,Neoplastic,GRM3,-0.03002272969059066,0.01353546291283162,0.00916590284142988,-123.27203081145299,1.0,-3.8962562502500035,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
25,Myeloid,HMDB0001830,Progesterone,Neuron,PGR,-0.0,0.0010828370330265296,0.0,-7.312822385744329,1.0,-0.231136209405072,1.0,-0.2716604520308482,1.0,0,1.0,1.0,1.0,1.0,1.0
27,Myeloid,HMDB0001830,Progesterone,Astrocyte,PGR,-0.0,0.0010828370330265296,0.0,-16.214375555429122,1.0,-0.5124873962559239,1.0,-0.9291825652265319,1.0,0,1.0,1.0,1.0,1.0,1.0
4,Neoplastic,HMDB0000148,L-Glutamic acid,Neuron,GRM2,-0.0,0.18698441796516957,0.0,-5.770491964793028,1.0,-0.1823878071679612,1.0,-0.12631345858759185,1.0,0,1.0,1.0,1.0,1.0,1.0
18,OPC,HMDB0000148,L-Glutamic acid,Neuron,GRM4,0.03000502516395205,0.3226600985221675,0.047619047619047616,-79.97900401255198,1.0,-2.527894545270392,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
17,OPC,HMDB0000148,L-Glutamic acid,Myeloid,GRM4,0.0007952481963119336,0.3226600985221675,0.0010828370330265296,-99.85066760744688,1.0,-3.1559777606990225,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
14,OPC,HMDB0000148,L-Glutamic acid,Neoplastic,GRM4,0.00039906865349207505,0.3226600985221675,0.0009165902841429881,-59.23705749441665,1.0,-1.8723043174494054,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
48,Astrocyte,HMDB0000148,L-Glutamic acid,Astrocyte,GRM4,-0.0,0.0,0.0,-11.44250976955827,1.0,-0.36166314381871945,1.0,-0.7284652885667968,1.0,0,1.0,1.0,1.0,1.0,1.0
13,Oligo,HMDB0000148,L-Glutamic acid,Astrocyte,GRM4,-0.0,0.058823529411764705,0.0,-11.612464535342705,1.0,-0.3670349002024543,1.0,-0.7284652885667968,1.0,0,1.0,1.0,1.0,1.0,1.0
27,Myeloid,HMDB0000148,L-Glutamic acid,Astrocyte,GRM4,-0.0,0.01353546291283162,0.0,-11.964308442273827,1.0,-0.3781556224982484,1.0,-0.7284652885667968,1.0,0,1.0,1.0,1.0,1.0,1.0
22,Myeloid,HMDB0000148,L-Glutamic acid,Oligo,GRM4,-0.0,0.01353546291283162,0.0,-12.159641208855772,1.0,-0.38432950077107086,1.0,-0.7526897874740063,1.0,0,1.0,1.0,1.0,1.0,1.0
16,OPC,HMDB0000148,L-Glutamic acid,OPC,GRM4,0.0031895492076288562,0.3226600985221675,0.0024630541871921183,-57.86375050948092,1.0,-1.8288982350773884,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
15,OPC,HMDB0000148,L-Glutamic acid,Oligo,GRM1,0.00012277578136650437,0.3226600985221675,0.0,-16.06243993304484,1.0,-0.5076851705243154,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
23,Myeloid,HMDB0000148,L-Glutamic acid,OPC,GRM1,-0.0,0.01353546291283162,0.0,-35.968112396691545,1.0,-1.1368433034874912,1.0,-1.5399860019583116,1.0,0,1.0,1.0,1.0,1.0,1.0
16,OPC,HMDB0000148,L-Glutamic acid,OPC,GRM1,0.0,0.3226600985221675,0.0,-35.7737308500569,1.0,-1.130699490401725,1.0,-1.5399860019583116,1.0,0,1.0,1.0,1.0,1.0,1.0
34,Neuron,HMDB0000259,Serotonin,Astrocyte,TRPC6,-0.0,0.0,0.0,-19.329861785252323,1.0,-0.6109584980590804,1.0,-0.9257219225255019,1.0,0,1.0,1.0,1.0,1.0,1.0
20,OPC,HMDB0000259,Serotonin,Astrocyte,TRPC6,-0.0,0.0,0.0,-20.497992777728662,1.0,-0.6478795875437505,1.0,-0.9257219225255019,1.0,0,1.0,1.0,1.0,1.0,1.0
22,Myeloid,HMDB0000259,Serotonin,Oligo,TRPC6,-0.0,0.0005414185165132648,0.0,-19.149653210866223,1.0,-0.6052626497820742,1.0,-0.8565090685049036,1.0,0,1.0,1.0,1.0,1.0,1.0
1,Neoplastic,HMDB0000259,Serotonin,Oligo,TRPC6,-0.0,0.002749770852428964,0.0,-19.137492005830502,1.0,-0.6048782708534631,1.0,-0.8565090685049036,1.0,0,1.0,1.0,1.0,1.0,1.0
29,Neuron,HMDB0000259,Serotonin,Oligo,TRPC6,-0.0,0.0,0.0,-17.312470728442133,1.0,-0.5471948652012948,1.0,-0.8565090685049036,1.0,0,1.0,1.0,1.0,1.0,1.0
6,Neoplastic,HMDB0000259,Serotonin,Astrocyte,TRPC6,-0.0,0.002749770852428964,0.0,-20.641661130993935,1.0,-0.652420509889949,1.0,-0.9257219225255019,1.0,0,1.0,1.0,1.0,1.0,1.0
37,Vascular,HMDB0001852,all-trans-Retinoic acid,OPC,RXRA,1.7857587167086246,0.3137254901960784,0.21674876847290642,-718.8991881060821,1.0,-22.722230148395806,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
26,Myeloid,HMDB0000277,Sphingosine 1-phosphate,Vascular,S1PR1,2.3686817592193257,0.35138061721710884,0.23529411764705882,-1812.7228838360165,1.0,-57.294690609259376,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
3,Neoplastic,HMDB0001220,Prostaglandin E2,Myeloid,SLC22A1,0.026875345014880377,0.8304307974335472,0.0016242555495397943,-82.77961360944316,1.0,-2.61641334855909,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
16,OPC,HMDB0001358,Retinal,OPC,RXRA,0.6404231823585634,0.5591133004926109,0.21674876847290642,-410.68955635848727,1.0,-12.980655387446486,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
17,OPC,HMDB0001358,Retinal,Myeloid,RXRA,0.38343300587771695,0.5591133004926109,0.13481321061180293,-246.7994261860879,1.0,-7.800583802390953,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
2,Neoplastic,HMDB0001358,Retinal,OPC,RXRA,0.3462089308612124,0.4665444546287809,0.21674876847290642,-217.6671584636346,1.0,-6.879800884721852,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
22,Myeloid,HMDB0000277,Sphingosine 1-phosphate,Oligo,S1PR2,0.032373939088901266,0.35138061721710884,0.011764705882352941,-114.4817529220286,1.0,-3.618422138629915,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
27,Myeloid,HMDB0000277,Sphingosine 1-phosphate,Astrocyte,S1PR2,0.07998656636943456,0.35138061721710884,0.011363636363636364,-230.7938788360265,1.0,-7.294696834431997,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
24,Myeloid,HMDB0000277,Sphingosine 1-phosphate,Myeloid,S1PR2,0.1758194992329916,0.35138061721710884,0.03519220357336221,-591.3327020294397,1.0,-18.690239149084967,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
21,Myeloid,HMDB0000277,Sphingosine 1-phosphate,Neoplastic,S1PR2,0.19893573364440423,0.35138061721710884,0.03941338221814849,-645.9100918903233,1.0,-20.415265458524505,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
25,Myeloid,HMDB0000277,Sphingosine 1-phosphate,Neuron,S1PR2,0.2143926126496585,0.35138061721710884,0.047619047619047616,-359.99172756090724,1.0,-11.378250275545604,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
25,Myeloid,HMDB0000259,Serotonin,Neuron,HTR6,-0.0,0.0005414185165132648,0.0,-4.309847629695424,1.0,-0.13622125517271685,1.0,-0.06748253267008332,1.0,0,1.0,1.0,1.0,1.0,1.0
46,Astrocyte,HMDB0000296,Uridine,Neuron,SLC29A2,0.010927455661773729,0.3181818181818182,0.09523809523809523,-26.660304346701153,1.0,-0.842651627953474,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
48,Astrocyte,HMDB0000259,Serotonin,Astrocyte,TRPC6,-0.0,0.0,0.0,-20.367545486553833,1.0,-0.643756543003781,1.0,-0.9257219225255019,1.0,0,1.0,1.0,1.0,1.0,1.0
21,Myeloid,HMDB0000277,Sphingosine 1-phosphate,Neoplastic,S1PR3,0.30653795195391814,0.35138061721710884,0.05224564619615032,-1386.5052400055345,1.0,-43.82323931726804,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
36,Vascular,HMDB0000259,Serotonin,Oligo,TRPC6,-0.0,0.0,0.0,-18.288919978596734,1.0,-0.578057474253188,1.0,-0.8565090685049036,1.0,0,1.0,1.0,1.0,1.0,1.0
24,Myeloid,HMDB0000277,Sphingosine 1-phosphate,Myeloid,S1PR1,0.1719524850229077,0.35138061721710884,0.033567948023822416,-195.620940701332,1.0,-6.1829865856037785,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
15,OPC,HMDB0000259,Serotonin,Oligo,TRPC6,-0.0,0.0,0.0,-19.086448165653163,1.0,-0.6032649293678191,1.0,-0.8565090685049036,1.0,0,1.0,1.0,1.0,1.0,1.0
22,Myeloid,HMDB0000277,Sphingosine 1-phosphate,Oligo,S1PR1,0.10954341677702756,0.35138061721710884,0.023529411764705882,-125.69332443626418,1.0,-3.9727860223098985,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
33,Neuron,HMDB0001220,Prostaglandin E2,Vascular,SLC22A2,0.2405166960949158,0.8571428571428571,0.0196078431372549,-338.2359506788279,1.0,-10.690615934666624,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
5,Neoplastic,HMDB0001220,Prostaglandin E2,Vascular,SLC22A2,0.27819828762316895,0.8304307974335472,0.0196078431372549,-372.93924137384545,1.0,-11.787482047641724,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
47,Astrocyte,HMDB0001220,Prostaglandin E2,Vascular,SLC22A2,0.2841607966371419,0.8636363636363636,0.0196078431372549,-383.9427463894533,1.0,-12.1352695782722,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
12,Oligo,HMDB0001220,Prostaglandin E2,Vascular,SLC22A2,0.4196420743920849,0.8941176470588236,0.0196078431372549,-558.6740184309219,1.0,-17.657996885709835,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
23,Myeloid,HMDB0000277,Sphingosine 1-phosphate,OPC,S1PR2,0.8074966082795657,0.35138061721710884,0.1724137931034483,-2421.2505506037473,1.0,-76.52841061441028,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
26,Myeloid,HMDB0000277,Sphingosine 1-phosphate,Vascular,S1PR2,0.2810250166951868,0.35138061721710884,0.0784313725490196,-614.4334627020709,1.0,-19.420384361780737,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
19,OPC,HMDB0001220,Prostaglandin E2,Vascular,SLC22A2,0.23367923204443386,0.770935960591133,0.0196078431372549,-317.06005066153176,1.0,-10.021309748551666,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
26,Myeloid,HMDB0000259,Serotonin,Vascular,HTR6,-0.0,0.0005414185165132648,0.0,-7.065471631016745,1.0,-0.2233181997741162,1.0,-0.1816837418040705,1.0,0,1.0,1.0,1.0,1.0,1.0
27,Myeloid,HMDB0000259,Serotonin,Astrocyte,TRPC6,-0.0,0.0005414185165132648,0.0,-20.627464608959027,1.0,-0.6519718007436308,1.0,-0.9257219225255019,1.0,0,1.0,1.0,1.0,1.0,1.0
8,Oligo,HMDB0000259,Serotonin,Oligo,TRPC6,-0.0,0.0,0.0,-18.911258848600085,1.0,-0.5977277246422062,1.0,-0.8565090685049036,1.0,0,1.0,1.0,1.0,1.0,1.0
48,Astrocyte,HMDB0000259,Serotonin,Astrocyte,HTR3B,-0.0,0.0,0.0,-7.195828059944876,1.0,-0.22743837243313844,1.0,-0.16265020694840596,1.0,0,1.0,1.0,1.0,1.0,1.0
37,Vascular,HMDB0002369,9-cis-Retinoic acid,OPC,RXRA,1.7859541190976393,0.3137254901960784,0.21674876847290642,-719.44339176741,1.0,-22.739430781036486,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
38,Vascular,HMDB0002369,9-cis-Retinoic acid,Myeloid,RXRA,1.069283210085128,0.3137254901960784,0.13481321061180293,-416.8344332916704,1.0,-13.174876371722728,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
44,Astrocyte,HMDB0002369,9-cis-Retinoic acid,OPC,RXRA,0.9711760008684375,0.23863636363636365,0.21674876847290642,-476.7015148976771,1.0,-15.0670938468157,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
41,Vascular,HMDB0002369,9-cis-Retinoic acid,Astrocyte,RXRA,0.7193281656602298,0.3137254901960784,0.11363636363636363,-239.15038706561782,1.0,-7.558820798363529,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
45,Astrocyte,HMDB0002369,9-cis-Retinoic acid,Myeloid,RXRA,0.5814607333199171,0.23863636363636365,0.13481321061180293,-270.0038678426703,1.0,-8.534006057568249,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
35,Vascular,HMDB0002369,9-cis-Retinoic acid,Neoplastic,RXRA,0.574751673500773,0.3137254901960784,0.08065994500458296,-200.01148487184696,1.0,-6.321758414491168,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
2,Neoplastic,HMDB0002369,9-cis-Retinoic acid,OPC,RXRA,0.2459116017503675,0.06232813932172319,0.21674876847290642,-222.00601966734078,1.0,-7.016939171262818,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
10,Oligo,HMDB0000259,Serotonin,Myeloid,HTR3A,-0.0,0.0,0.0,-38.13635308393487,1.0,-1.205374837154196,1.0,-1.527873752504707,1.0,0,1.0,1.0,1.0,1.0,1.0
20,OPC,HMDB0000259,Serotonin,Astrocyte,HTR3A,-0.0,0.0,0.0,-5.7649641469722015,1.0,-0.18221308955689505,1.0,-0.11939217318553202,1.0,0,1.0,1.0,1.0,1.0,1.0
8,Oligo,HMDB0000259,Serotonin,Oligo,HTR3A,-0.0,0.0,0.0,-5.863927969372117,1.0,-0.18534103682146208,1.0,-0.11593153048450211,1.0,0,1.0,1.0,1.0,1.0,1.0
12,Oligo,HMDB0000259,Serotonin,Vascular,HTR3A,-0.0,0.0,0.0,-4.456578843350625,1.0,-0.14085898527700366,1.0,-0.06229156861853845,1.0,0,1.0,1.0,1.0,1.0,1.0
13,Oligo,HMDB0000259,Serotonin,Astrocyte,HTR3A,-0.0,0.0,0.0,-5.680829467911477,1.0,-0.17955384668569982,1.0,-0.11939217318553202,1.0,0,1.0,1.0,1.0,1.0,1.0
6,Neoplastic,HMDB0000259,Serotonin,Astrocyte,HTR3A,-0.0,0.002749770852428964,0.0,-5.766170445020698,1.0,-0.18225121699164387,1.0,-0.11939217318553202,1.0,0,1.0,1.0,1.0,1.0,1.0
15,OPC,HMDB0000259,Serotonin,Oligo,HTR3A,-0.0,0.0,0.0,-5.892938387767474,1.0,-0.18625796845024462,1.0,-0.11593153048450211,1.0,0,1.0,1.0,1.0,1.0,1.0
5,Neoplastic,HMDB0000259,Serotonin,Vascular,HTR3A,-0.0,0.002749770852428964,0.0,-4.492034055842995,1.0,-0.14197961736498008,1.0,-0.06229156861853845,1.0,0,1.0,1.0,1.0,1.0,1.0
16,OPC,HMDB0000259,Serotonin,OPC,HTR3A,-0.0,0.0,0.0,-13.92068925256386,1.0,-0.4399909058937216,1.0,-0.5710060456699357,1.0,0,1.0,1.0,1.0,1.0,1.0
38,Vascular,HMDB0001852,all-trans-Retinoic acid,Myeloid,RXRA,1.0691662191212785,0.3137254901960784,0.13481321061180293,-416.8937333012277,1.0,-13.176750665764587,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
41,Vascular,HMDB0000259,Serotonin,Astrocyte,TRPC6,-0.0,0.0,0.0,-19.988446789187847,1.0,-0.6317743791718812,1.0,-0.9257219225255019,1.0,0,1.0,1.0,1.0,1.0,1.0
43,Astrocyte,HMDB0000259,Serotonin,Oligo,TRPC6,-0.0,0.0,0.0,-19.095686763522448,1.0,-0.6035569335187592,1.0,-0.8565090685049036,1.0,0,1.0,1.0,1.0,1.0,1.0
7,Oligo,HMDB0000259,Serotonin,Neoplastic,TRPC6,-0.0009573246311448592,0.0,0.0009165902841429881,-68.18358105994392,1.0,-2.1550768825701234,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
2,Neoplastic,HMDB0001852,all-trans-Retinoic acid,OPC,RXRA,0.24270899176964422,0.06232813932172319,0.21674876847290642,-220.7156871028039,1.0,-6.976155659493081,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
35,Vascular,HMDB0001852,all-trans-Retinoic acid,Neoplastic,RXRA,0.5746887895504569,0.3137254901960784,0.08065994500458296,-200.40595849404,1.0,-6.334226533219407,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
13,Oligo,HMDB0000259,Serotonin,Astrocyte,TRPC6,-0.0,0.0,0.0,-20.181084808929963,1.0,-0.6378630846431491,1.0,-0.9257219225255019,1.0,0,1.0,1.0,1.0,1.0,1.0
45,Astrocyte,HMDB0001852,all-trans-Retinoic acid,Myeloid,RXRA,0.5799118360793057,0.23863636363636365,0.13481321061180293,-270.06976205701403,1.0,-8.536088774489532,1.0,-1.7303213505149568,1.0,0,1.0,1.0,1.0,1.0,1.0
